folio,oa,siteNumber,siteName,status,phase,sku,partId,qty,usuariosXSP,usuariosFac
A05191242,372435,71798018,CUAUTIPARK NAVE 2,Activo,Planeación,UNC.CUAD.BS.104,35193607,1,0,
A05191241,372434,71641733,SITIO KOSMOS MTY,Activo,Planeación,UNC.CUAD.BS.103,35193646,9,0,
A05191241,372434,71641733,SITIO KOSMOS MTY,Activo,Planeación,UNC.CUAD.BS.104,35193648,1,0,
A05191241,372434,71641733,SITIO KOSMOS MTY,Activo,Planeación,UNC.CUAD.BS.201,35193650,1,0,
A05191241,372434,71641733,SITIO KOSMOS MTY,Activo,Planeación,UNC.CUAD.BS.901,35193652,10,0,
A05191241,372434,71641733,SITIO KOSMOS MTY,Activo,Planeación,UNC.CUAD.BS.902,35193662,1,0,
A05191243,372433,71798087,PRESA SALINILLAS,Activo,Planeación,UNC.CUAD.BS.103,35193692,24,0,
A05191243,372433,71798087,PRESA SALINILLAS,Activo,Planeación,UNC.CUAD.BS.104,35193694,2,0,
A05191243,372433,71798087,PRESA SALINILLAS,Activo,Planeación,UNC.CUAD.BS.201,35193696,1,0,
A05191243,372433,71798087,PRESA SALINILLAS,Activo,Planeación,UNC.CUAD.BS.203,35193698,1,0,
A05191243,372433,71798087,PRESA SALINILLAS,Activo,Planeación,UNC.CUAD.BS.902,35193710,1,0,
A05191243,372433,71798087,PRESA SALINILLAS,Activo,Planeación,UNC.CUAD.BS.901,35193700,26,0,
A10191174,394350,71618414,6 DIF,Activo,Operativo,UNC.CUAD.BS.103,36601157,10,10,10
A10191174,394350,71618414,6 DIF,Activo,Operativo,UNC.CUAD.BS.104,36601159,1,1,1
A10191174,394350,71618414,6 DIF,Activo,Operativo,UNC.CUAD.BS.201,36601161,1,0,1
A10191174,394350,71618414,6 DIF,Activo,Operativo,UNC.CUAD.BS.901,36601163,11,0,11
A10191174,394350,71618414,6 DIF,Activo,Operativo,UNC.CUAD.BS.902,36601173,1,0,1
A05191128,372271,70154798,FRABICAS MONTERREY ENSENADA,Activo,Operativo,UNC.CUAD.BS.102,35270085,1,0,1
A05191121,372237,70154798,FRABICAS MONTERREY ENSENADA,Activo,Operativo,UNC.CUAD.BS.102,35261049,30,30,30
A05191121,372237,70154798,FRABICAS MONTERREY ENSENADA,Activo,Operativo,UNC.CUAD.BS.104,35261053,1,1,1
A05191121,372237,70154798,FRABICAS MONTERREY ENSENADA,Activo,Operativo,UNC.CUAD.BS.203,35261055,42,0,42
A05191121,372237,70154798,FRABICAS MONTERREY ENSENADA,Activo,Operativo,UNC.CUAD.BS.902,35261067,1,0,1
A05191121,372237,70154798,FRABICAS MONTERREY ENSENADA,Activo,Operativo,UNC.CUAD.BS.103,35261051,11,11,11
A05191121,372237,70154798,FRABICAS MONTERREY ENSENADA,Activo,Operativo,UNC.CUAD.BS.201,35261141,1,0,1
A05191121,372237,70154798,FRABICAS MONTERREY ENSENADA,Activo,Operativo,UNC.CUAD.BS.901,35261057,42,0,42
A05190331,371810,70154798,FRABICAS MONTERREY ENSENADA,Cancelado,Desconocido,UNC.CUAD.BS.102,35211087,38,1,
A05190331,371810,70154798,FRABICAS MONTERREY ENSENADA,Cancelado,Desconocido,UNC.CUAD.BS.902,35211103,1,0,
A05190331,371810,70154798,FRABICAS MONTERREY ENSENADA,Cancelado,Desconocido,UNC.CUAD.BS.201,35211091,1,0,
A05190331,371810,70154798,FRABICAS MONTERREY ENSENADA,Cancelado,Desconocido,UNC.CUAD.BS.203,35211093,41,0,
A05190331,371810,70154798,FRABICAS MONTERREY ENSENADA,Cancelado,Desconocido,UNC.CUAD.BS.103,35211089,3,0,
A05190284,371809,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.201,35200071,1,0,1
A03195263,366349,71460059,FAMOSA TOLUCA,Activo,Operativo,UNC.CUAD.BS.103,34591916,65,65,65
A03195263,366349,71460059,FAMOSA TOLUCA,Activo,Operativo,UNC.CUAD.BS.104,34591922,4,4,4
A03195263,366349,71460059,FAMOSA TOLUCA,Activo,Operativo,UNC.CUAD.BS.902,34591926,1,0,1
A03195263,366349,71460059,FAMOSA TOLUCA,Activo,Operativo,UNC.CUAD.BS.201,34591929,1,0,1
A03195263,366349,71460059,FAMOSA TOLUCA,Activo,Operativo,UNC.CUAD.BS.203,34592060,68,0,65
A03195263,366349,71460059,FAMOSA TOLUCA,Activo,Operativo,UNC.CUAD.BS.901,34591934,69,0,69
A02190394,354877,71460059,FAMOSA TOLUCA,Activo,Operativo,UNC.CUAD.BS.104,34228293,1,0,
A01190840,353084,71460059,FAMOSA TOLUCA,Cancelado,Desconocido,UNC.CUAD.BS.203,34013931,68,0,
A01190840,353084,71460059,FAMOSA TOLUCA,Cancelado,Desconocido,UNC.CUAD.BS.102,34013923,64,0,
A01190840,353084,71460059,FAMOSA TOLUCA,Cancelado,Desconocido,UNC.CUAD.BS.103,34013925,2,0,
A01190840,353084,71460059,FAMOSA TOLUCA,Cancelado,Desconocido,UNC.CUAD.BS.104,34013927,3,0,
A01190840,353084,71460059,FAMOSA TOLUCA,Cancelado,Desconocido,UNC.CUAD.BS.201,34013929,1,0,
A01190840,353084,71460059,FAMOSA TOLUCA,Cancelado,Desconocido,UNC.CUAD.BS.902,34013943,1,0,
A01190840,353084,71460059,FAMOSA TOLUCA,Cancelado,Desconocido,UNC.CUAD.BS.901,34013933,69,0,
A04171261,268614,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.901,31330419,2,0,
A04171261,268614,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.203,31330421,2,0,
A04171261,268614,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.205,31330423,2,0,2
A04171261,268614,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.102,31330417,2,2,
A12160572,253976,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.101,30893126,23,23,20
A12160572,253976,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.901,30893128,23,0,20
A12160572,253976,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.203,30893130,23,0,
A08160343,239793,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.210,30490019,5,0,5
A08160177,238574,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.101,30466948,1,0,1
A08160177,238574,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.901,30466950,1,0,1
A08160177,238574,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.203,30466952,1,0,
A09160032,237561,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.101,30447804,10,10,10
A09160032,237561,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.901,30447806,10,0,10
A09160032,237561,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.203,30447808,10,0,10
A06160545,234453,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.210,30351500,10,0,
A06160387,233497,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.902,30329963,1,0,
A06160332,233226,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.101,30313484,47,46,47
A06160332,233226,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.901,30313494,55,0,55
A06160332,233226,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.203,30313492,53,0,
A06160332,233226,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.102,30313486,5,4,3
A06160332,233226,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.104,30313488,3,3,5
A06160332,233226,71578939,SIVESA ORIZABA,Activo,Operativo,UNC.CUAD.BS.201,30313490,3,0,
A02160396,223755,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.203,29798944,145,0,
A02160396,223755,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.103,29799158,8,6,
A02160396,223755,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.102,29798938,35,27,
A02160396,223755,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.201,29798942,10,0,
A02160396,223755,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.901,29798946,152,0,
A02160396,223755,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.902,29798961,1,0,
A02160396,223755,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.104,29798940,3,3,
A02160396,223755,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.101,29798936,106,100,
A09150270,210026,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.101,28720449,1,0,
A09150270,210026,71460035,FAMOSA MONTERREY,Activo,Operativo,UNC.CUAD.BS.901,28720451,1,0,
A07150136,203821,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.102,28270532,42,0,35
A07150136,203821,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.201,28270546,10,0,
A07150136,203821,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.901,28270550,151,0,
A07150136,203821,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.101,28270520,106,0,2
A07150136,203821,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.104,28270544,3,3,3
A07150136,203821,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.902,28270565,1,0,
A07150136,203821,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.203,28270548,145,0,145
A07150086,203514,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.101,28255085,106,0,
A07150086,203514,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.104,28255087,3,3,
A07150086,203514,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.902,28255302,1,0,
A07150086,203514,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.201,28255089,10,0,
A07150086,203514,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.102,28255304,42,0,
A07150086,203514,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.901,28255093,151,0,
A07150086,203514,71460035,FAMOSA MONTERREY,Cancelado,Desconocido,UNC.CUAD.BS.203,28255091,145,0,
A05190051,371583,71605983,CORPORATIVO XOLA,Cancelado,Desconocido,UNC.CUAD.BS.104,35198761,4,4,
A04198507,348656,71781292,CUERNAVACA,Activo,Operativo,UNC.CUAD.BS.104,33747076,1,1,1
A10180223,340653,71605983,CORPORATIVO XOLA,Cancelado,Desconocido,UNC.CUAD.BS.104,33589182,1,1,
A08180967,334144,71605983,CORPORATIVO XOLA,Cancelado,Desconocido,UNC.CUAD.BS.104,33398587,1,1,
A12170758,298042,71605983,CORPORATIVO XOLA,Cancelado,Desconocido,UNC.CUAD60.BS.103,32409596,3,0,
A12170758,298042,71605983,CORPORATIVO XOLA,Cancelado,Desconocido,UNC.CUAD60.BS.901,32409598,3,0,
A12160160,251680,71605983,CORPORATIVO XOLA,Cancelado,Desconocido,UNC.CUAD.BS.201,30761831,2,0,1
A12160160,251680,71605983,CORPORATIVO XOLA,Cancelado,Desconocido,UNC.CUAD.BS.902,30761842,1,0,1
A12160160,251680,71605983,CORPORATIVO XOLA,Cancelado,Desconocido,UNC.CUAD.BS.104,30761840,169,157,162
A12160160,251680,71605983,CORPORATIVO XOLA,Cancelado,Desconocido,UNC.CUAD.BS.901,30761835,171,0,162
A12160160,251680,71605983,CORPORATIVO XOLA,Cancelado,Desconocido,UNC.CUAD.BS.202,30761833,2,0,
V0000000693,348656,71781292,CUERNAVACA,Activo,Planeación,UNC.CUAD.BS.104,33747076,1,1,1
A11190815,398883,71820501,CAME COORPORATIVO,Activo,Operativo,UNC.CUAD.BS.104,36719319,1,0,
A11190815,398883,71820501,CAME COORPORATIVO,Activo,Operativo,UNC.CUAD.BS.201,36719321,1,0,
A11190815,398883,71820501,CAME COORPORATIVO,Activo,Operativo,UNC.CUAD.BS.202,36719323,1,0,
A04199436,371091,71796101,PENSILVANYA,Activo,Operativo,UNC.CUAD.BS.102,35170503,14,5,5
A04199436,371091,71796101,PENSILVANYA,Activo,Operativo,UNC.CUAD.BS.201,35170507,2,0,1
A04199436,371091,71796101,PENSILVANYA,Activo,Operativo,UNC.CUAD.BS.901,35170509,30,0,14
A04199436,371091,71796101,PENSILVANYA,Activo,Operativo,UNC.CUAD.BS.104,35170505,16,9,9
A04199436,371091,71796101,PENSILVANYA,Activo,Operativo,UNC.CUAD.BS.902,35170522,1,0,1
A08170019,282816,71640152,NUEVA ANSURES,Cancelado,Desconocido,UNC.CUAD.BS.902,31877585,1,0,
A08170019,282816,71640152,NUEVA ANSURES,Cancelado,Desconocido,UNC.CUAD.BS.901,31877554,30,0,
A08170019,282816,71640152,NUEVA ANSURES,Cancelado,Desconocido,UNC.CUAD.BS.201,31877552,2,0,
A08170019,282816,71640152,NUEVA ANSURES,Cancelado,Desconocido,UNC.CUAD.BS.104,31877550,16,0,
A08170019,282816,71640152,NUEVA ANSURES,Cancelado,Desconocido,UNC.CUAD.BS.102,31877548,14,0,
A03194528,365327,71798592,MONCLOVA,Activo,Operativo,UNC.CUAD.BS.101,34523243,17,17,17
A03194528,365327,71798592,MONCLOVA,Activo,Operativo,UNC.CUAD.BS.201,34523245,1,0,1
A03194528,365327,71798592,MONCLOVA,Activo,Operativo,UNC.CUAD.BS.901,34523247,17,0,17
A03194248,363402,71796070,DURANGO CENTRO,Activo,Operativo,UNC.CUAD.BS.101,34479538,17,17,17
A03194248,363402,71796070,DURANGO CENTRO,Activo,Operativo,UNC.CUAD.BS.901,34479542,17,0,17
A03194248,363402,71796070,DURANGO CENTRO,Activo,Operativo,UNC.CUAD.BS.201,34479540,1,0,1
A03191131,361785,71795405,TORREON COAHUILA,Activo,Operativo,UNC.CUAD.BS.101,34397947,17,17,17
A03191131,361785,71795405,TORREON COAHUILA,Activo,Operativo,UNC.CUAD.BS.201,34397949,1,0,1
A03191131,361785,71795405,TORREON COAHUILA,Activo,Operativo,UNC.CUAD.BS.901,34397951,17,0,17
A02191221,357893,71792556,GOMEZ PALACIO DURANGO,Activo,Operativo,UNC.CUAD.BS.101,34278012,17,17,17
A02191221,357893,71792556,GOMEZ PALACIO DURANGO,Activo,Operativo,UNC.CUAD.BS.901,34278016,17,0,17
A02191221,357893,71792556,GOMEZ PALACIO DURANGO,Activo,Operativo,UNC.CUAD.BS.201,34278014,1,0,1
V0000000720,357893,71792556,GOMEZ PALACIO DURANGO,Activo,Planeación,UNC.CUAD.BS.101,34278012,17,17,17
V0000000720,357893,71792556,GOMEZ PALACIO DURANGO,Activo,Planeación,UNC.CUAD.BS.201,34278014,1,0,1
V0000000720,357893,71792556,GOMEZ PALACIO DURANGO,Activo,Planeación,UNC.CUAD.BS.901,34278016,17,0,17
A11190153,397596,71641154,IZUCAR DE MATAMOROS,Activo,Planeación,UNC.CUAD.BS.101,36683585,11,0,
A11190153,397596,71641154,IZUCAR DE MATAMOROS,Activo,Planeación,UNC.CUAD.BS.103,36683587,3,0,
A11190153,397596,71641154,IZUCAR DE MATAMOROS,Activo,Planeación,UNC.CUAD.BS.902,36683589,1,0,
A11190153,397596,71641154,IZUCAR DE MATAMOROS,Activo,Planeación,UNC.CUAD.BS.201,36683591,1,0,
A11190153,397596,71641154,IZUCAR DE MATAMOROS,Activo,Planeación,UNC.CUAD.BS.901,36683593,14,0,
A11190154,397596,71708414,ACAPULCO,Activo,Planeación,UNC.CUAD.BS.101,36683623,11,0,
A11190154,397596,71708414,ACAPULCO,Activo,Planeación,UNC.CUAD.BS.103,36683625,3,0,
A11190154,397596,71708414,ACAPULCO,Activo,Planeación,UNC.CUAD.BS.201,36683627,1,0,
A11190154,397596,71708414,ACAPULCO,Activo,Planeación,UNC.CUAD.BS.901,36683629,14,0,
A11190154,397596,71708414,ACAPULCO,Activo,Planeación,UNC.CUAD.BS.902,36683659,1,0,
A11190155,397596,71728956,TUXPAN,Activo,Planeación,UNC.CUAD.BS.103,36683661,3,0,
A11190155,397596,71728956,TUXPAN,Activo,Planeación,UNC.CUAD.BS.101,36683663,11,0,
A11190155,397596,71728956,TUXPAN,Activo,Planeación,UNC.CUAD.BS.902,36683665,1,0,
A11190155,397596,71728956,TUXPAN,Activo,Planeación,UNC.CUAD.BS.201,36683667,1,0,
A11190155,397596,71728956,TUXPAN,Activo,Planeación,UNC.CUAD.BS.901,36683669,14,0,
A11190156,397596,71729048,COLIMA,Activo,Planeación,UNC.CUAD.BS.101,36683699,11,0,
A11190156,397596,71729048,COLIMA,Activo,Planeación,UNC.CUAD.BS.103,36683701,3,0,
A11190156,397596,71729048,COLIMA,Activo,Planeación,UNC.CUAD.BS.201,36683706,1,0,
A11190156,397596,71729048,COLIMA,Activo,Planeación,UNC.CUAD.BS.901,36683708,14,0,
A11190156,397596,71729048,COLIMA,Activo,Planeación,UNC.CUAD.BS.902,36683735,1,0,
A11190157,397596,71769334,TLAJOMULCO,Activo,Planeación,UNC.CUAD.BS.103,36683737,3,0,
A11190157,397596,71769334,TLAJOMULCO,Activo,Planeación,UNC.CUAD.BS.101,36683739,11,0,
A11190157,397596,71769334,TLAJOMULCO,Activo,Planeación,UNC.CUAD.BS.902,36683741,1,0,
A11190157,397596,71769334,TLAJOMULCO,Activo,Planeación,UNC.CUAD.BS.201,36683743,1,0,
A11190157,397596,71769334,TLAJOMULCO,Activo,Planeación,UNC.CUAD.BS.901,36683745,14,0,
A11190159,397600,71622765,TULTITLAN,Activo,Planeación,UNC.CUAD.BS.103,36683782,3,0,
A11190159,397600,71622765,TULTITLAN,Activo,Planeación,UNC.CUAD.BS.101,36683784,11,0,
A11190159,397600,71622765,TULTITLAN,Activo,Planeación,UNC.CUAD.BS.902,36683786,1,0,
A11190159,397600,71622765,TULTITLAN,Activo,Planeación,UNC.CUAD.BS.201,36683788,1,0,
A11190159,397600,71622765,TULTITLAN,Activo,Planeación,UNC.CUAD.BS.901,36683790,14,0,
A11190160,397600,71728912,BOCA DEL RIO,Activo,Planeación,UNC.CUAD.BS.103,36683820,3,0,
A11190160,397600,71728912,BOCA DEL RIO,Activo,Planeación,UNC.CUAD.BS.101,36683822,11,0,
A11190160,397600,71728912,BOCA DEL RIO,Activo,Planeación,UNC.CUAD.BS.902,36683824,1,0,
A11190160,397600,71728912,BOCA DEL RIO,Activo,Planeación,UNC.CUAD.BS.201,36683826,1,0,
A11190160,397600,71728912,BOCA DEL RIO,Activo,Planeación,UNC.CUAD.BS.901,36683828,14,0,
A11190161,397600,71729033,ZARAGOZA (TEPEACA),Activo,Planeación,UNC.CUAD.BS.103,36683858,3,0,
A11190161,397600,71729033,ZARAGOZA (TEPEACA),Activo,Planeación,UNC.CUAD.BS.101,36683860,11,0,
A11190161,397600,71729033,ZARAGOZA (TEPEACA),Activo,Planeación,UNC.CUAD.BS.902,36683862,1,0,
A11190161,397600,71729033,ZARAGOZA (TEPEACA),Activo,Planeación,UNC.CUAD.BS.201,36683864,1,0,
A11190161,397600,71729033,ZARAGOZA (TEPEACA),Activo,Planeación,UNC.CUAD.BS.901,36683866,14,0,
A11190162,397600,71729086,MINATITLAN,Activo,Planeación,UNC.CUAD.BS.103,36683896,3,0,
A11190162,397600,71729086,MINATITLAN,Activo,Planeación,UNC.CUAD.BS.101,36683898,11,0,
A11190162,397600,71729086,MINATITLAN,Activo,Planeación,UNC.CUAD.BS.902,36683900,1,0,
A11190162,397600,71729086,MINATITLAN,Activo,Planeación,UNC.CUAD.BS.201,36683902,1,0,
A11190162,397600,71729086,MINATITLAN,Activo,Planeación,UNC.CUAD.BS.901,36683904,14,0,
A11190163,397600,71829186,COMALCALCO,Activo,Planeación,UNC.CUAD.BS.103,36683934,3,0,
A11190163,397600,71829186,COMALCALCO,Activo,Planeación,UNC.CUAD.BS.101,36683936,11,0,
A11190163,397600,71829186,COMALCALCO,Activo,Planeación,UNC.CUAD.BS.902,36683938,1,0,
A11190163,397600,71829186,COMALCALCO,Activo,Planeación,UNC.CUAD.BS.201,36683940,1,0,
A11190163,397600,71829186,COMALCALCO,Activo,Planeación,UNC.CUAD.BS.901,36683942,14,0,
A11190164,397602,71729031,SANTA CATARINA,Activo,Planeación,UNC.CUAD.BS.103,36684021,3,0,
A11190164,397602,71729031,SANTA CATARINA,Activo,Planeación,UNC.CUAD.BS.101,36684023,11,0,
A11190164,397602,71729031,SANTA CATARINA,Activo,Planeación,UNC.CUAD.BS.902,36684025,1,0,
A11190164,397602,71729031,SANTA CATARINA,Activo,Planeación,UNC.CUAD.BS.201,36684027,1,0,
A11190164,397602,71729031,SANTA CATARINA,Activo,Planeación,UNC.CUAD.BS.901,36684029,14,0,
A11190165,397602,71728970,CUERNAVACA,Activo,Planeación,UNC.CUAD.BS.103,36683983,3,0,
A11190165,397602,71728970,CUERNAVACA,Activo,Planeación,UNC.CUAD.BS.101,36683985,11,0,
A11190165,397602,71728970,CUERNAVACA,Activo,Planeación,UNC.CUAD.BS.902,36683987,1,0,
A11190165,397602,71728970,CUERNAVACA,Activo,Planeación,UNC.CUAD.BS.201,36683989,1,0,
A11190165,397602,71728970,CUERNAVACA,Activo,Planeación,UNC.CUAD.BS.901,36683991,14,0,
A11190166,397602,71729052,ZAMORA,Activo,Planeación,UNC.CUAD.BS.103,36684059,3,0,
A11190166,397602,71729052,ZAMORA,Activo,Planeación,UNC.CUAD.BS.101,36684061,11,0,
A11190166,397602,71729052,ZAMORA,Activo,Planeación,UNC.CUAD.BS.902,36684063,1,0,
A11190166,397602,71729052,ZAMORA,Activo,Planeación,UNC.CUAD.BS.201,36684065,1,0,
A11190166,397602,71729052,ZAMORA,Activo,Planeación,UNC.CUAD.BS.901,36684067,14,0,
A11190167,397602,71729072,TUXTEPEC,Activo,Planeación,UNC.CUAD.BS.103,36684097,3,0,
A11190167,397602,71729072,TUXTEPEC,Activo,Planeación,UNC.CUAD.BS.101,36684099,11,0,
A11190167,397602,71729072,TUXTEPEC,Activo,Planeación,UNC.CUAD.BS.902,36684101,1,0,
A11190167,397602,71729072,TUXTEPEC,Activo,Planeación,UNC.CUAD.BS.201,36684103,1,0,
A11190167,397602,71729072,TUXTEPEC,Activo,Planeación,UNC.CUAD.BS.901,36684105,14,0,
A11190168,397602,71729156,IZCALLI,Activo,Planeación,UNC.CUAD.BS.103,36684135,3,0,
A11190168,397602,71729156,IZCALLI,Activo,Planeación,UNC.CUAD.BS.101,36684137,11,0,
A11190168,397602,71729156,IZCALLI,Activo,Planeación,UNC.CUAD.BS.902,36684139,1,0,
A11190168,397602,71729156,IZCALLI,Activo,Planeación,UNC.CUAD.BS.201,36684141,1,0,
A11190168,397602,71729156,IZCALLI,Activo,Planeación,UNC.CUAD.BS.901,36684143,14,0,
A11190187,397636,71589421,CARDENAS,Activo,Planeación,UNC.CUAD.BS.103,36685942,3,0,
A11190187,397636,71589421,CARDENAS,Activo,Planeación,UNC.CUAD.BS.101,36685944,11,0,
A11190187,397636,71589421,CARDENAS,Activo,Planeación,UNC.CUAD.BS.902,36685946,1,0,
A11190187,397636,71589421,CARDENAS,Activo,Planeación,UNC.CUAD.BS.201,36685948,1,0,
A11190187,397636,71589421,CARDENAS,Activo,Planeación,UNC.CUAD.BS.901,36685950,14,0,
A11190188,397636,71626316,COACALCO,Activo,Planeación,UNC.CUAD.BS.101,36685980,11,0,
A11190188,397636,71626316,COACALCO,Activo,Planeación,UNC.CUAD.BS.103,36685982,3,0,
A11190188,397636,71626316,COACALCO,Activo,Planeación,UNC.CUAD.BS.902,36685984,1,0,
A11190188,397636,71626316,COACALCO,Activo,Planeación,UNC.CUAD.BS.201,36685986,1,0,
A11190188,397636,71626316,COACALCO,Activo,Planeación,UNC.CUAD.BS.901,36685988,14,0,
A11190189,397636,71728940,COATZACOALCOS,Activo,Planeación,UNC.CUAD.BS.101,36686018,11,0,
A11190189,397636,71728940,COATZACOALCOS,Activo,Planeación,UNC.CUAD.BS.103,36686020,3,0,
A11190189,397636,71728940,COATZACOALCOS,Activo,Planeación,UNC.CUAD.BS.902,36686022,1,0,
A11190189,397636,71728940,COATZACOALCOS,Activo,Planeación,UNC.CUAD.BS.201,36686024,1,0,
A11190189,397636,71728940,COATZACOALCOS,Activo,Planeación,UNC.CUAD.BS.901,36686026,14,0,
A11190190,397636,71729121,ALVARO OBREGON,Activo,Planeación,UNC.CUAD.BS.103,36686056,3,0,
A11190190,397636,71729121,ALVARO OBREGON,Activo,Planeación,UNC.CUAD.BS.101,36686058,11,0,
A11190190,397636,71729121,ALVARO OBREGON,Activo,Planeación,UNC.CUAD.BS.902,36686060,1,0,
A11190190,397636,71729121,ALVARO OBREGON,Activo,Planeación,UNC.CUAD.BS.201,36686062,1,0,
A11190190,397636,71729121,ALVARO OBREGON,Activo,Planeación,UNC.CUAD.BS.901,36686064,14,0,
A11190191,397636,71729444,CAMPECHE,Activo,Planeación,UNC.CUAD.BS.103,36686094,3,0,
A11190191,397636,71729444,CAMPECHE,Activo,Planeación,UNC.CUAD.BS.101,36686096,11,0,
A11190191,397636,71729444,CAMPECHE,Activo,Planeación,UNC.CUAD.BS.902,36686098,1,0,
A11190191,397636,71729444,CAMPECHE,Activo,Planeación,UNC.CUAD.BS.201,36686100,1,0,
A11190191,397636,71729444,CAMPECHE,Activo,Planeación,UNC.CUAD.BS.901,36686102,14,0,
A11190199,397654,71694322,CULIACAN,Activo,Planeación,UNC.CUAD.BS.103,36686413,3,0,
A11190199,397654,71694322,CULIACAN,Activo,Planeación,UNC.CUAD.BS.101,36686415,11,0,
A11190199,397654,71694322,CULIACAN,Activo,Planeación,UNC.CUAD.BS.902,36686417,1,0,
A11190199,397654,71694322,CULIACAN,Activo,Planeación,UNC.CUAD.BS.201,36686419,1,0,
A11190199,397654,71694322,CULIACAN,Activo,Planeación,UNC.CUAD.BS.901,36686421,14,0,
A11190200,397654,71728922,IRAPUATO,Activo,Planeación,UNC.CUAD.BS.103,36686451,3,0,
A11190200,397654,71728922,IRAPUATO,Activo,Planeación,UNC.CUAD.BS.101,36686453,11,0,
A11190200,397654,71728922,IRAPUATO,Activo,Planeación,UNC.CUAD.BS.902,36686455,1,0,
A11190200,397654,71728922,IRAPUATO,Activo,Planeación,UNC.CUAD.BS.201,36686457,1,0,
A11190200,397654,71728922,IRAPUATO,Activo,Planeación,UNC.CUAD.BS.901,36686459,14,0,
A11190201,397654,71766605,CORDOBA,Activo,Planeación,UNC.CUAD.BS.103,36686489,3,0,
A11190201,397654,71766605,CORDOBA,Activo,Planeación,UNC.CUAD.BS.101,36686491,11,0,
A11190201,397654,71766605,CORDOBA,Activo,Planeación,UNC.CUAD.BS.902,36686493,1,0,
A11190201,397654,71766605,CORDOBA,Activo,Planeación,UNC.CUAD.BS.201,36686495,1,0,
A11190201,397654,71766605,CORDOBA,Activo,Planeación,UNC.CUAD.BS.901,36686497,14,0,
A11190202,397654,71814128,LOS MOCHIS,Activo,Planeación,UNC.CUAD.BS.103,36686527,3,0,
A11190202,397654,71814128,LOS MOCHIS,Activo,Planeación,UNC.CUAD.BS.101,36686529,11,0,
A11190202,397654,71814128,LOS MOCHIS,Activo,Planeación,UNC.CUAD.BS.902,36686531,1,0,
A11190202,397654,71814128,LOS MOCHIS,Activo,Planeación,UNC.CUAD.BS.201,36686533,1,0,
