"folio","oa","siteNumber","clientName","siteName","phase","status","sku","partId","qty","usuariosXSP","usuariosFac"
"A09170748",288119,71386049,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER APODACA PROLOGIS","Desconocido","Cancelado","UNC.CUAD60.BS.104",32060610,15,0,"[]"
"A09170748",288119,71386049,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER APODACA PROLOGIS","Desconocido","Cancelado","UNC.CUAD60.BS.901",32060643,15,0,"[]"
"A09170747",288119,71381212,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TIJUANA","Desconocido","Cancelado","UNC.CUAD60.BS.201",32060606,1,0,"[]"
"A09170747",288119,71381212,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TIJUANA","Desconocido","Cancelado","UNC.CUAD60.BS.901",32060581,7,0,"[]"
"A09170747",288119,71381212,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TIJUANA","Desconocido","Cancelado","UNC.CUAD60.BS.902",32060608,1,0,"[]"
"A09170747",288119,71381212,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TIJUANA","Desconocido","Cancelado","UNC.CUAD60.BS.104",32060578,7,0,"[]"
"A09170746",288119,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD60.BS.902",32060481,1,0,"[]"
"A09170746",288119,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD60.BS.901",32060461,85,0,"[]"
"A09170746",288119,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD60.BS.104",32060457,85,0,"[]"
"A09170746",288119,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD60.BS.201",32060459,1,0,"[]"
"A09170743",288119,71378679,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TLALNEPANTLA","Desconocido","Cancelado","UNC.CUAD60.BS.104",32060426,9,0,"[]"
"A09170743",288119,71378679,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TLALNEPANTLA","Desconocido","Cancelado","UNC.CUAD60.BS.902",32060442,1,0,"[]"
"A09170743",288119,71378679,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TLALNEPANTLA","Desconocido","Cancelado","UNC.CUAD60.BS.201",32060432,1,0,"[]"
"A09170743",288119,71378679,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TLALNEPANTLA","Desconocido","Cancelado","UNC.CUAD60.BS.901",32060430,9,0,"[]"
"A09170742",288119,71378678,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER MONTERREY","Desconocido","Cancelado","UNC.CUAD60.BS.902",32060388,1,0,"[]"
"A09170742",288119,71378678,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER MONTERREY","Desconocido","Cancelado","UNC.CUAD60.BS.104",32060341,9,0,"[]"
"A09170742",288119,71378678,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER MONTERREY","Desconocido","Cancelado","UNC.CUAD60.BS.901",32060345,9,0,"[]"
"A09170742",288119,71378678,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER MONTERREY","Desconocido","Cancelado","UNC.CUAD60.BS.201",32060397,1,0,"[]"
"A09170741",288119,71378673,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER CANCUN","Desconocido","Cancelado","UNC.CUAD60.BS.902",32060310,1,0,"[]"
"A09170741",288119,71378673,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER CANCUN","Desconocido","Cancelado","UNC.CUAD60.BS.104",32060275,8,0,"[]"
"A09170741",288119,71378673,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER CANCUN","Desconocido","Cancelado","UNC.CUAD60.BS.901",32060297,8,0,"[]"
"A09170741",288119,71378673,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER CANCUN","Desconocido","Cancelado","UNC.CUAD60.BS.201",32060280,1,0,"[]"
"A03171127",264090,71620839,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","PARQUE INDUSTRIAL NOGALES ZAPOPAN","Desconocido","Cancelado","UNC.CUAD.BS.104",31181061,17,1,"[]"
"A03171127",264090,71620839,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","PARQUE INDUSTRIAL NOGALES ZAPOPAN","Desconocido","Cancelado","UNC.CUAD.BS.201",31181063,1,0,"[]"
"A03171127",264090,71620839,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","PARQUE INDUSTRIAL NOGALES ZAPOPAN","Desconocido","Cancelado","UNC.CUAD.BS.901",31181065,17,0,"[]"
"A03171127",264090,71620839,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","PARQUE INDUSTRIAL NOGALES ZAPOPAN","Desconocido","Cancelado","UNC.CUAD.BS.902",31181075,1,0,"[]"
"A03171137",264059,71615759,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","MERIDA TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.104",31180841,6,0,"[]"
"A03171137",264059,71615759,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","MERIDA TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.201",31180837,1,0,"[]"
"A03171137",264059,71615759,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","MERIDA TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.902",31180849,1,0,"[]"
"A03171137",264059,71615759,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","MERIDA TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.901",31180839,6,0,"[]"
"A03171136",264059,71615749,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CANCUN TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.104",31180797,10,0,"[]"
"A03171136",264059,71615749,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CANCUN TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.902",31180811,1,0,"[]"
"A03171136",264059,71615749,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CANCUN TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.201",31180799,1,0,"[]"
"A03171136",264059,71615749,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CANCUN TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.901",31180801,10,0,"[]"
"A03171139",264059,71615754,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CANCUN BODEGA","Desconocido","Cancelado","UNC.CUAD.BS.104",31180830,1,0,"[]"
"A03171139",264059,71615754,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CANCUN BODEGA","Desconocido","Cancelado","UNC.CUAD.BS.901",31180832,1,0,"[]"
"A03171135",264059,71615745,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CUAUTITLAN IZCALLI BODEGA","Desconocido","Cancelado","UNC.CUAD.BS.104",31180787,1,0,"[]"
"A03171135",264059,71615745,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CUAUTITLAN IZCALLI BODEGA","Desconocido","Cancelado","UNC.CUAD.BS.901",31180789,1,0,"[]"
"A03171133",264059,71615735,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","HERMOSILLO BODEGA","Desconocido","Cancelado","UNC.CUAD.BS.104",31180755,1,0,"[]"
"A03171133",264059,71615735,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","HERMOSILLO BODEGA","Desconocido","Cancelado","UNC.CUAD.BS.901",31180757,1,0,"[]"
"A03171134",264059,71615739,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","TAMPICO TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.104",31180765,4,0,"[]"
"A03171134",264059,71615739,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","TAMPICO TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.201",31180767,1,0,"[]"
"A03171134",264059,71615739,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","TAMPICO TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.901",31180769,4,0,"[]"
"A03171134",264059,71615739,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","TAMPICO TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.902",31180777,1,0,"[]"
"A03171131",264059,71615732,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","HERMOSILLO TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.901",31180734,7,0,"[]"
"A03171131",264059,71615732,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","HERMOSILLO TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.201",31180732,1,0,"[]"
"A03171131",264059,71615732,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","HERMOSILLO TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.902",31180742,1,0,"[]"
"A03171131",264059,71615732,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","HERMOSILLO TIENDA","Desconocido","Cancelado","UNC.CUAD.BS.104",31180730,7,0,"[]"
"A03171129",264059,71378675,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER GUADALAJARA","Desconocido","Cancelado","UNC.CUAD.BS.104",31180720,1,0,"[]"
"A03171129",264059,71378675,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER GUADALAJARA","Desconocido","Cancelado","UNC.CUAD.BS.901",31180722,1,0,"[]"
"A03170546",263358,71378678,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER MONTERREY","Desconocido","Cancelado","UNC.CUAD.BS.104",31164860,1,0,"[]"
"A02170424",259962,71466790,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","BENITO JUAREZ DF 2015","Desconocido","Cancelado","UNC.CUAD.BS.104",31100701,70,0,"[]"
"A02170424",259962,71466790,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","BENITO JUAREZ DF 2015","Desconocido","Cancelado","UNC.CUAD.BS.901",31100705,70,0,"[]"
"A02170424",259962,71466790,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","BENITO JUAREZ DF 2015","Desconocido","Cancelado","UNC.CUAD.BS.902",31100715,1,0,"[]"
"A02170424",259962,71466790,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","BENITO JUAREZ DF 2015","Desconocido","Cancelado","UNC.CUAD.BS.201",31100703,1,0,"[]"
"A02170425",259962,71389493,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER VERACRUZ","Desconocido","Cancelado","UNC.CUAD.BS.104",31100673,8,0,"[]"
"A02170425",259962,71389493,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER VERACRUZ","Desconocido","Cancelado","UNC.CUAD.BS.201",31100675,1,0,"[]"
"A02170425",259962,71389493,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER VERACRUZ","Desconocido","Cancelado","UNC.CUAD.BS.902",31100687,1,0,"[]"
"A02170425",259962,71389493,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER VERACRUZ","Desconocido","Cancelado","UNC.CUAD.BS.901",31100677,8,0,"[]"
"A02170423",259962,71386049,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER APODACA PROLOGIS","Desconocido","Cancelado","UNC.CUAD.BS.104",31100638,15,0,"[]"
"A02170423",259962,71386049,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER APODACA PROLOGIS","Desconocido","Cancelado","UNC.CUAD.BS.201",31100640,1,0,"[]"
"A02170423",259962,71386049,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER APODACA PROLOGIS","Desconocido","Cancelado","UNC.CUAD.BS.901",31100642,15,0,"[]"
"A02170423",259962,71386049,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER APODACA PROLOGIS","Desconocido","Cancelado","UNC.CUAD.BS.902",31100652,1,0,"[]"
"A02170422",259962,71381212,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TIJUANA","Desconocido","Cancelado","UNC.CUAD.BS.104",31100611,7,0,"[]"
"A02170422",259962,71381212,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TIJUANA","Desconocido","Cancelado","UNC.CUAD.BS.902",31100625,1,0,"[]"
"A02170422",259962,71381212,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TIJUANA","Desconocido","Cancelado","UNC.CUAD.BS.901",31100615,7,0,"[]"
"A02170422",259962,71381212,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TIJUANA","Desconocido","Cancelado","UNC.CUAD.BS.201",31100613,1,0,"[]"
"A02170421",259962,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD.BS.104",31100501,85,0,"[]"
"A02170421",259962,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD.BS.902",31100609,1,0,"[]"
"A02170421",259962,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD.BS.201",31100607,1,0,"[]"
"A02170421",259962,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD.BS.901",31100503,85,0,"[]"
"A02170420",259962,71378679,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TLALNEPANTLA","Desconocido","Cancelado","UNC.CUAD.BS.104",31100472,9,0,"[]"
"A02170420",259962,71378679,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TLALNEPANTLA","Desconocido","Cancelado","UNC.CUAD.BS.902",31100499,1,0,"[]"
"A02170420",259962,71378679,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TLALNEPANTLA","Desconocido","Cancelado","UNC.CUAD.BS.901",31100476,9,0,"[]"
"A02170420",259962,71378679,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER TLALNEPANTLA","Desconocido","Cancelado","UNC.CUAD.BS.201",31100474,1,0,"[]"
"A02170419",259962,71378678,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER MONTERREY","Desconocido","Cancelado","UNC.CUAD.BS.104",31100443,9,0,"[]"
"A02170419",259962,71378678,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER MONTERREY","Desconocido","Cancelado","UNC.CUAD.BS.902",31100457,1,0,"[]"
"A02170419",259962,71378678,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER MONTERREY","Desconocido","Cancelado","UNC.CUAD.BS.901",31100447,9,0,"[]"
"A02170419",259962,71378678,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER MONTERREY","Desconocido","Cancelado","UNC.CUAD.BS.201",31100445,1,0,"[]"
"A02170418",259962,71378673,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER CANCUN","Desconocido","Cancelado","UNC.CUAD.BS.104",31100417,8,0,"[]"
"A02170418",259962,71378673,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER CANCUN","Desconocido","Cancelado","UNC.CUAD.BS.901",31100421,8,0,"[]"
"A02170418",259962,71378673,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER CANCUN","Desconocido","Cancelado","UNC.CUAD.BS.902",31100429,1,0,"[]"
"A02170418",259962,71378673,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER CANCUN","Desconocido","Cancelado","UNC.CUAD.BS.201",31100419,1,0,"[]"
"A11160507",250306,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD.BS.104",30723055,259,0,"[]"
"A11160507",250306,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD.BS.902",30723111,13,0,"[]"
"A11160507",250306,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado","UNC.CUAD.BS.901",30723059,259,0,"[]"
"A11160507",250306,71378680,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","CARRIER DEL VALLE NL","Desconocido","Cancelado",,,,10116,"[]"
"A07192015",383049,71615739,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","TAMPICO TIENDA","Desconocido","Cancelado",,,,10116,"[]"
"A07192015",383049,71615739,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","TAMPICO TIENDA","Desconocido","Cancelado",,,,10116,"[]"
"A07192015",383049,71615739,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","TAMPICO TIENDA","Desconocido","Cancelado",,,,10116,"[]"
"A07192015",383049,71615739,"CARRIER ENTERPRISE MEXICO S DE RL DE CV","TAMPICO TIENDA","Desconocido","Cancelado",,,,10116,"[]"
"A08190662",385003,70143296,"EMBOTELLADORA LAS MARGARITAS S A P I DE CV","EMB LAS MARGARITAS PLANTA PACHUCA","Planeación","Activo","UNC.CUAD.BS.910",36035673,4,0,"[]"
"A08190288",384814,71639376,"DENTIX MEXICO HEATLH S.C.","DENTIX CORPORATIVO","Operativo","Activo","UNC.CUAD.BS.910",36032032,4,0,"[]"
"A04191464",367359,71799862,"DENTIX MEXICO HEATLH S.C.","CLINICA PLAZA FIESTA ANÁHUAC","Operativo","Activo","UNC.CUAD.BS.101",34785954,5,5,"[5]"
"A04191464",367359,71799862,"DENTIX MEXICO HEATLH S.C.","CLINICA PLAZA FIESTA ANÁHUAC","Operativo","Activo","UNC.CUAD.BS.901",34785956,5,0,"[5]"
"A04197899",361191,71794033,"DENTIX MEXICO HEATLH S.C.","DENTIX PASEO QUERETARO","Operativo","Activo","UNC.CUAD60.BS.101",34352991,5,5,"[5]"
"A04197899",361191,71794033,"DENTIX MEXICO HEATLH S.C.","DENTIX PASEO QUERETARO","Operativo","Activo","UNC.CUAD60.BS.901",34352993,5,0,"[5]"
"A04197895",358905,71794033,"DENTIX MEXICO HEATLH S.C.","DENTIX PASEO QUERETARO","Operativo","Activo","UNC.CUAD.BS.901",34310633,5,0,"[]"
"A04197895",358905,71794033,"DENTIX MEXICO HEATLH S.C.","DENTIX PASEO QUERETARO","Operativo","Activo","UNC.CUAD.BS.101",34310631,5,0,"[]"
"A02191299",358757,71793940,"DENTIX MEXICO HEATLH S.C.","DENTIX FORUM BUENAVISTA","Operativo","Activo","UNC.CUAD.BS.101",34307326,5,5,"[5]"
"A02191299",358757,71793940,"DENTIX MEXICO HEATLH S.C.","DENTIX FORUM BUENAVISTA","Operativo","Activo","UNC.CUAD.BS.901",34307328,5,0,"[5]"
"A02190396",354901,71790191,"DENTIX MEXICO HEATLH S.C.","DENTIX GRAN SUR 2","Operativo","Activo","UNC.CUAD.BS.101",34163638,5,5,"[5]"
"A02190396",354901,71790191,"DENTIX MEXICO HEATLH S.C.","DENTIX GRAN SUR 2","Operativo","Activo","UNC.CUAD.BS.901",34163640,5,0,"[5]"
"A05180576",315503,71714219,"DENTIX MEXICO HEATLH S.C.","DENTIX AV CHAPULTEPEC GUADALAJARA","Operativo","Activo","UNC.CUAD60.BS.901",32902123,5,0,"[5]"
"A05180576",315503,71714219,"DENTIX MEXICO HEATLH S.C.","DENTIX AV CHAPULTEPEC GUADALAJARA","Operativo","Activo","UNC.CUAD60.BS.101",32902125,5,5,"[5]"
"A05180575",315497,71711176,"DENTIX MEXICO HEATLH S.C.","DENTIX PATIO TLALPAN","Operativo","Activo","UNC.CUAD60.BS.101",32901941,5,5,"[5]"
"A05180575",315497,71711176,"DENTIX MEXICO HEATLH S.C.","DENTIX PATIO TLALPAN","Operativo","Activo","UNC.CUAD60.BS.901",32901943,5,0,"[5]"
"A05180574",315495,71710542,"DENTIX MEXICO HEATLH S.C.","DENTIX PATIO LINCOLN MONTERREY","Planeación","Activo","UNC.CUAD.BS.901",32855610,5,0,"[]"
"A05180574",315495,71710542,"DENTIX MEXICO HEATLH S.C.","DENTIX PATIO LINCOLN MONTERREY","Planeación","Activo","UNC.CUAD.BS.101",32855619,5,0,"[]"
"A03182156",309815,71690705,"DENTIX MEXICO HEATLH S.C.","DENTIX WTC","Operativo","Activo","UNC.CUAD60.BS.101",32783944,5,5,"[5]"
"A03182156",309815,71690705,"DENTIX MEXICO HEATLH S.C.","DENTIX WTC","Operativo","Activo","UNC.CUAD60.BS.901",32783946,5,0,"[5]"
"A03182157",309815,71651906,"DENTIX MEXICO HEATLH S.C.","POLANCO HOMERO 1206","Operativo","Activo","UNC.CUAD60.BS.101",32783922,5,5,"[5]"
"A03182157",309815,71651906,"DENTIX MEXICO HEATLH S.C.","POLANCO HOMERO 1206","Operativo","Activo","UNC.CUAD60.BS.901",32783924,5,0,"[5]"
"A03180136",309815,71690704,"DENTIX MEXICO HEATLH S.C.","DENTIX LAS AMERICAS","Planeación","Activo","UNC.CUAD60.BS.101",32783933,5,0,"[]"
"A03180136",309815,71690704,"DENTIX MEXICO HEATLH S.C.","DENTIX LAS AMERICAS","Planeación","Activo","UNC.CUAD60.BS.901",32783935,5,0,"[]"
"A03180134",309815,71646923,"DENTIX MEXICO HEATLH S.C.","DENTIX PABELLON METEPEC","Operativo","Activo","UNC.CUAD60.BS.101",32783911,5,5,"[5]"
"A03180134",309815,71646923,"DENTIX MEXICO HEATLH S.C.","DENTIX PABELLON METEPEC","Operativo","Activo","UNC.CUAD60.BS.901",32783913,5,0,"[5]"
"A03180133",309815,71646921,"DENTIX MEXICO HEATLH S.C.","DENTIX PARQUE PUEBLA","Operativo","Activo","UNC.CUAD60.BS.101",32783900,5,4,"[5]"
"A03180133",309815,71646921,"DENTIX MEXICO HEATLH S.C.","DENTIX PARQUE PUEBLA","Operativo","Activo","UNC.CUAD60.BS.901",32783902,5,0,"[5]"
"A03180132",309815,71646916,"DENTIX MEXICO HEATLH S.C.","DENTIX LA VICTORIA QUERETARO","Operativo","Activo","UNC.CUAD60.BS.101",32783889,5,5,"[5]"
"A03180132",309815,71646916,"DENTIX MEXICO HEATLH S.C.","DENTIX LA VICTORIA QUERETARO","Operativo","Activo","UNC.CUAD60.BS.901",32783891,5,0,"[5]"
"A03180131",309815,71646915,"DENTIX MEXICO HEATLH S.C.","DENTIX CONDESA","Operativo","Activo","UNC.CUAD60.BS.101",32783878,5,5,"[5]"
"A03180131",309815,71646915,"DENTIX MEXICO HEATLH S.C.","DENTIX CONDESA","Operativo","Activo","UNC.CUAD60.BS.901",32783880,5,0,"[5]"
"A07170369",280088,71641075,"DENTIX MEXICO HEATLH S.C.","DENTIX PRQ TEZONTLE","Planeación","Activo","UNC.CUAD60.BS.901",31784618,5,0,"[]"
"A07170369",280088,71641075,"DENTIX MEXICO HEATLH S.C.","DENTIX PRQ TEZONTLE","Planeación","Activo","UNC.CUAD60.BS.101",31784616,5,5,"[]"
"A08170274",280088,71639414,"DENTIX MEXICO HEATLH S.C.","DENTIX GALERIAS ATIZAPÁN","Operativo","Activo","UNC.CUAD60.BS.101",31784594,5,5,"[5]"
"A08170274",280088,71639414,"DENTIX MEXICO HEATLH S.C.","DENTIX GALERIAS ATIZAPÁN","Operativo","Activo","UNC.CUAD60.BS.901",31784596,5,0,"[5]"
"A07170368",280088,71639416,"DENTIX MEXICO HEATLH S.C.","DENTIX MULTIPLAZA ARAGON","Planeación","Activo","UNC.CUAD60.BS.101",31784605,5,5,"[]"
"A07170368",280088,71639416,"DENTIX MEXICO HEATLH S.C.","DENTIX MULTIPLAZA ARAGON","Planeación","Activo","UNC.CUAD60.BS.901",31784607,5,0,"[]"
"A07170367",280088,71639413,"DENTIX MEXICO HEATLH S.C.","DENTIX GALERIAS TOLUCA","Operativo","Activo","UNC.CUAD60.BS.901",31784585,5,0,"[5]"
"A07170367",280088,71639413,"DENTIX MEXICO HEATLH S.C.","DENTIX GALERIAS TOLUCA","Operativo","Activo","UNC.CUAD60.BS.101",31784583,5,5,"[5]"
"A07170366",280088,71639411,"DENTIX MEXICO HEATLH S.C.","DENTIX PARQUE VIA VALLEJO","Operativo","Activo","UNC.CUAD60.BS.101",31784579,5,5,"[5]"
"A07170366",280088,71639411,"DENTIX MEXICO HEATLH S.C.","DENTIX PARQUE VIA VALLEJO","Operativo","Activo","UNC.CUAD60.BS.901",31784581,5,0,"[5]"
"A07170365",280088,71639410,"DENTIX MEXICO HEATLH S.C.","DENTIX GALERIAS GUADALAJARA","Operativo","Activo","UNC.CUAD60.BS.901",31784561,5,0,"[5]"
"A07170365",280088,71639410,"DENTIX MEXICO HEATLH S.C.","DENTIX GALERIAS GUADALAJARA","Operativo","Activo","UNC.CUAD60.BS.101",31784563,5,5,"[5]"
"A07170364",280088,71639408,"DENTIX MEXICO HEATLH S.C.","DENTIX COSMOPOL","Operativo","Activo","UNC.CUAD60.BS.101",31784557,5,5,"[5]"
"A07170364",280088,71639408,"DENTIX MEXICO HEATLH S.C.","DENTIX COSMOPOL","Operativo","Activo","UNC.CUAD60.BS.901",31784559,5,0,"[5]"
"A07170363",280088,71639404,"DENTIX MEXICO HEATLH S.C.","DENTIX SATÉLITE","Operativo","Activo","UNC.CUAD60.BS.101",31784541,5,5,"[5]"
"A07170363",280088,71639404,"DENTIX MEXICO HEATLH S.C.","DENTIX SATÉLITE","Operativo","Activo","UNC.CUAD60.BS.901",31784539,5,0,"[5]"
"A07170360",280088,71639403,"DENTIX MEXICO HEATLH S.C.","DENTIX PASEO ACOXPA","Operativo","Activo","UNC.CUAD60.BS.901",31784537,5,0,"[5]"
"A07170360",280088,71639403,"DENTIX MEXICO HEATLH S.C.","DENTIX PASEO ACOXPA","Operativo","Activo","UNC.CUAD60.BS.101",31784535,5,5,"[5]"
"A07170359",280088,71639402,"DENTIX MEXICO HEATLH S.C.","DENTIX LA GRAN PLAZA FASHION MALL, GUADALAJARA","Planeación","Activo","UNC.CUAD60.BS.101",31784519,5,5,"[]"
"A07170359",280088,71639402,"DENTIX MEXICO HEATLH S.C.","DENTIX LA GRAN PLAZA FASHION MALL, GUADALAJARA","Planeación","Activo","UNC.CUAD60.BS.901",31784517,5,0,"[]"
"A07170358",280088,71639401,"DENTIX MEXICO HEATLH S.C.","DENTIX GRAN SUR","Operativo","Activo","UNC.CUAD60.BS.101",31784513,5,0,"[5]"
"A07170358",280088,71639401,"DENTIX MEXICO HEATLH S.C.","DENTIX GRAN SUR","Operativo","Activo","UNC.CUAD60.BS.901",31784515,5,0,"[5]"
"A07170362",280088,71639399,"DENTIX MEXICO HEATLH S.C.","DENTIX PASEO LA FE MONTERREY","Operativo","Activo","UNC.CUAD60.BS.901",31784495,5,0,"[5]"
"A07170362",280088,71639399,"DENTIX MEXICO HEATLH S.C.","DENTIX PASEO LA FE MONTERREY","Operativo","Activo","UNC.CUAD60.BS.101",31784497,5,5,"[5]"
"A07170356",280088,71639396,"DENTIX MEXICO HEATLH S.C.","DENTIX GALERIAS SERDAN, PUEBLA","Operativo","Activo","UNC.CUAD60.BS.901",31784473,5,0,"[5]"
"A07170356",280088,71639396,"DENTIX MEXICO HEATLH S.C.","DENTIX GALERIAS SERDAN, PUEBLA","Operativo","Activo","UNC.CUAD60.BS.101",31784475,5,4,"[5]"
"A07170361",280088,71639397,"DENTIX MEXICO HEATLH S.C.","DENTIX PLAZA ALTABRISA TABASCO","Operativo","Activo","UNC.CUAD60.BS.101",31784484,5,5,"[5]"
